number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_huber_slope,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,state
289,35.09480722056203,2026-05-08 20:58:33.565848,2026-05-08 20:58:37.390616,0 days 00:00:03.824768,0.5454829024644634,109.77681649318015,0.017554705023434317,3,12,800,COMPLETE
290,35.178420869979256,2026-05-08 20:58:37.390616,2026-05-08 20:58:41.402049,0 days 00:00:04.011433,0.5819563741294335,104.53902750260691,0.024755663791742245,3,11,800,COMPLETE
291,35.20697996536145,2026-05-08 20:58:41.402049,2026-05-08 20:58:46.690016,0 days 00:00:05.287967,0.6050900804727325,98.61666082956857,0.01532771944196686,3,18,1100,COMPLETE
292,35.343251692479654,2026-05-08 20:58:46.690016,2026-05-08 20:58:53.024903,0 days 00:00:06.334887,0.5640381142422827,93.40387177333267,0.019600380199194394,3,9,1300,COMPLETE
293,35.06862924026255,2026-05-08 20:58:53.024903,2026-05-08 20:58:57.031826,0 days 00:00:04.006923,0.5528829954576194,102.13482282694831,0.017749173639303444,3,13,800,COMPLETE
294,35.19160407764428,2026-05-08 20:58:57.031826,2026-05-08 20:59:00.400236,0 days 00:00:03.368410,0.5339698926642428,102.91815307208562,0.022250041141629897,3,13,700,COMPLETE
295,35.98980273955414,2026-05-08 20:59:00.400236,2026-05-08 20:59:16.760527,0 days 00:00:16.360291,0.5543000616935809,107.05790808464674,0.01806454356950373,8,15,800,COMPLETE
296,35.26825998363386,2026-05-08 20:59:16.760527,2026-05-08 20:59:20.792196,0 days 00:00:04.031669,0.5508642743809756,101.74483169147769,0.020447147993317448,3,7,800,COMPLETE
297,35.4722200063916,2026-05-08 20:59:20.792196,2026-05-08 20:59:27.552600,0 days 00:00:06.760404,0.5393239827013868,95.67254635724136,0.01699779275078523,5,17,900,COMPLETE
298,35.224304317198246,2026-05-08 20:59:27.552600,2026-05-08 20:59:31.481080,0 days 00:00:03.928480,0.5685247420620128,109.83489997805063,0.027176787881047375,3,13,800,COMPLETE
299,35.133195683047504,2026-05-08 20:59:31.481080,2026-05-08 20:59:35.992841,0 days 00:00:04.511761,0.5555338336930354,89.30123067258162,0.018631452779568538,3,11,900,COMPLETE
300,35.377955113383116,2026-05-08 20:59:35.992841,2026-05-08 20:59:39.834246,0 days 00:00:03.841405,0.5724154231367455,46.703282842476476,0.02134829740719272,3,15,800,COMPLETE
301,35.113086075405214,2026-05-08 20:59:39.834246,2026-05-08 20:59:44.217888,0 days 00:00:04.383642,0.5124098808191839,105.0548009601572,0.014269709148340939,3,9,900,COMPLETE
302,35.157016872302755,2026-05-08 20:59:44.217888,2026-05-08 20:59:47.507935,0 days 00:00:03.290047,0.5456777153333441,100.78871223781117,0.02370326238938597,3,13,700,COMPLETE
303,35.36795871667026,2026-05-08 20:59:47.507935,2026-05-08 20:59:53.970348,0 days 00:00:06.462413,0.5917489540306757,94.66293450642479,0.016189414344638973,3,6,1300,COMPLETE
304,35.065670977421405,2026-05-08 20:59:53.970348,2026-05-08 20:59:58.474490,0 days 00:00:04.504142,0.6183700734544572,91.7702480290604,0.018649643373094535,3,11,900,COMPLETE
305,35.80742921250565,2026-05-08 20:59:58.474490,2026-05-08 21:00:17.361580,0 days 00:00:18.887090,0.5628394899755989,92.05528237254246,0.01947506723108899,10,54,900,COMPLETE
306,37.023262632605125,2026-05-08 21:00:17.361580,2026-05-08 21:00:22.131558,0 days 00:00:04.769978,0.6209093339733425,90.42658263267457,0.004170464273851657,3,11,900,COMPLETE
307,35.16924057717483,2026-05-08 21:00:22.131558,2026-05-08 21:00:28.308922,0 days 00:00:06.177364,0.7585614905911833,99.02623429621747,0.01762823067149963,4,9,900,COMPLETE
308,37.02590288800158,2026-05-08 21:00:28.308922,2026-05-08 21:00:32.395944,0 days 00:00:04.087022,0.5251439464475111,87.86622036045314,0.12942312720739985,3,12,900,COMPLETE
309,35.230364279192415,2026-05-08 21:00:32.395944,2026-05-08 21:00:36.449877,0 days 00:00:04.053933,0.5740769650094886,105.48864907521194,0.02161805448464749,3,7,800,COMPLETE
310,35.18989152477662,2026-05-08 21:00:36.449877,2026-05-08 21:00:40.913757,0 days 00:00:04.463880,0.5929838974917705,102.75813341046819,0.024625488439174104,3,11,900,COMPLETE
